LOCUS	PFAM_CODE	DOMAINE	PFAM_START	PFAM_STOP	LENGTH	PFAM_SCORE	PFAM_EXPECTED
BC1G_00103	PF03184.11	DDE superfamily endonuclease	245095	245733	639	346.5	0.0
BC1G_00103	PF03184.11	DDE superfamily endonuclease	245095	245733	639	346.5	0.0
BC1G_00103	PF05225.8	helix-turn-helix, Psq domain	246040	246171	132	69.5999984741211	9.90000031913883E-18
BC1G_00103	PF03184.11	DDE superfamily endonuclease	245095	245733	639	356.32000732421875	0.0
BC1G_00103	PF05225.8	helix-turn-helix, Psq domain	246040	246171	132	70.95999908447266	4.100000115457887E-18
BC1G_00103	PF03184.14	DDE superfamily endonuclease	245095	245733	639	215.0	5.9E-64
BC1G_00103	PF05225.11	helix-turn-helix, Psq domain	246040	246171	132	55.8	2.1E-15
BC1G_00103	PF03221.11	Tc5 transposase DNA-binding domain	245827	246015	189	43.4	2.0E-11
BC1G_00103	PF13358.1	DDE superfamily endonuclease	245188	245721	534	34.5	1.3E-8
BC1G_00109	PF12138.3	Spherulation-specific family 4	262508	263203	696	161.3	2.6E-47
BC1G_00111	PF02065.10	Melibiase	266147	267159	1013	-209.6999969482422	6.300000241026282E-4
BC1G_00111	PF00652.14	Ricin-type beta-trefoil lectin domain	267346	267657	312	46.0	1.2999999687846042E-10
BC1G_00111	PF02065.10	Melibiase	266147	267159	1013	-209.6999969482422	6.300000241026282E-4
BC1G_00111	PF00652.14	Ricin-type beta-trefoil lectin domain	267346	267657	312	46.0	1.2999999687846042E-10
BC1G_00111	PF00652.14	Ricin-type beta-trefoil lectin domain	267346	267657	312	46.06999969482422	1.2999999687846042E-10
BC1G_00111	PF00652.17	Ricin-type beta-trefoil lectin domain	267355	267675	321	47.3	1.6E-12
BC1G_00111	PF02065.13	Melibiase	266147	266484	338	41.4	6.4E-11
BC1G_00112	PF05721.5	Phytanoyl-CoA dioxygenase (PhyH)	268254	268916	663	19.5	2.300000051036477E-5
BC1G_00112	PF05721.8	Phytanoyl-CoA dioxygenase (PhyH)	268260	268916	657	46.9	2.9E-12
BC1G_00112	PF05721.5	Phytanoyl-CoA dioxygenase (PhyH)	268254	268916	663	19.459999084472656	2.4000000848900527E-5
BC1G_00112	PF05721.5	Phytanoyl-CoA dioxygenase (PhyH)	268254	268916	663	19.5	2.300000051036477E-5
BC1G_00119	PF08547.4	Complex I intermediate-associated protein 30 (CIA30)	285113	286004	892	67.43000030517578	4.6999998741124107E-17
BC1G_00119	PF08547.4	Complex I intermediate-associated protein 30 (CIA30)	285113	286004	892	66.5999984741211	7.800000171231261E-17
BC1G_00119	PF08547.4	Complex I intermediate-associated protein 30 (CIA30)	285113	286004	892	66.5999984741211	7.800000171231261E-17
BC1G_00119	PF08547.7	Complex I intermediate-associated protein 30 (CIA30)	285131	285989	859	78.2	5.2E-22
BC1G_00121	PF00764.11	Arginosuccinate synthase	291292	292660	1369	684.0999755859375	0.0
BC1G_00121	PF00764.11	Arginosuccinate synthase	291292	292660	1369	684.0999755859375	0.0
BC1G_00121	PF00764.11	Arginosuccinate synthase	291292	292660	1369	698.27001953125	0.0
BC1G_00121	PF00764.14	Arginosuccinate synthase	291298	292660	1363	479.2	0.0
BC1G_00122	PF00091.17	Tubulin/FtsZ family, GTPase domain	294400	295051	652	394.2699890136719	0.0
BC1G_00122	PF03953.12	Tubulin C-terminal domain	293927	294351	425	166.0	3.4E-49
BC1G_00122	PF00091.20	Tubulin/FtsZ family, GTPase domain	294460	295490	1031	219.2	4.9E-65
BC1G_00122	PF03953.9	Tubulin/FtsZ family, C-terminal domain	293927	294396	470	266.45001220703125	0.0
BC1G_00122	PF03953.9	Tubulin/FtsZ family, C-terminal domain	293927	294396	470	266.5	0.0
BC1G_00122	PF00091.17	Tubulin/FtsZ family, GTPase domain	294400	295051	652	392.6000061035156	0.0
BC1G_00122	PF03953.9	Tubulin/FtsZ family, C-terminal domain	293927	294396	470	266.5	0.0
BC1G_00122	PF00091.17	Tubulin/FtsZ family, GTPase domain	294400	295051	652	392.6000061035156	0.0
BC1G_00123	PF00005.19	ABC transporter	297513	298010	498	151.39999389648438	2.4004242693884116E-42
BC1G_00123	PF00005.19	ABC transporter	296514	297161	648	130.8000030517578	3.800000011012351E-36
BC1G_00123	PF00005.19	ABC transporter	297513	298010	498	151.39999389648438	2.4004242693884116E-42
BC1G_00123	PF00005.19	ABC transporter	296514	297161	648	283.3999938964844	0.0
BC1G_00123	PF12848.2	ABC transporter	297144	297404	261	71.8	2.8E-20
BC1G_00123	PF00005.22	ABC transporter	296556	297029	474	115.9	1.1E-33
BC1G_00123	PF00005.22	ABC transporter	297555	297878	324	115.9	1.1E-33
BC1G_00123	PF00005.19	ABC transporter	296514	297161	648	130.8000030517578	3.800000011012351E-36
BC1G_00123	PF00005.19	ABC transporter	297513	298010	498	283.3999938964844	0.0
BC1G_00124	PF02826.11	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	298435	298960	526	-2.9000000953674316	4.899999961338608E-9
BC1G_00124	PF02826.11	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	298435	298960	526	-2.9000000953674316	4.899999961338608E-9
BC1G_00124	PF02826.14	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	298441	298687	247	75.8	2.0E-21
BC1G_00124	PF02826.14	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	298697	298960	264	75.8	2.0E-21
BC1G_00125	PF00156.22	Phosphoribosyl transferase domain	300378	300893	516	35.7	5.2E-9
BC1G_00126	PF00753.22	Metallo-beta-lactamase superfamily	301995	302810	816	28.8	7.6E-7
BC1G_00126	PF00753.19	Metallo-beta-lactamase superfamily	302007	302579	573	33.20000076293945	8.900000239009387E-7
BC1G_00126	PF00753.19	Metallo-beta-lactamase superfamily	302007	302579	573	33.20000076293945	8.900000239009387E-7
BC1G_00126	PF00753.19	Metallo-beta-lactamase superfamily	302007	302579	573	32.77000045776367	9.999999974752427E-7
BC1G_00128	PF00999.13	Sodium/hydrogen exchanger family	306987	308318	1332	279.3999938964844	0.0
BC1G_00128	PF00999.16	Sodium/hydrogen exchanger family	306778	308327	1550	225.2	7.9E-67
BC1G_00128	PF00999.13	Sodium/hydrogen exchanger family	306990	308318	1329	280.5	0.0
BC1G_00128	PF00999.13	Sodium/hydrogen exchanger family	306990	308318	1329	280.5	0.0
BC1G_00138	PF07732.7	Multicopper oxidase	337212	337616	405	213.6999969482422	0.0
BC1G_00138	PF00394.14	Multicopper oxidase	336756	337196	441	183.1999969482422	0.0
BC1G_00138	PF07731.6	Multicopper oxidase	336126	336581	456	150.10000610351562	5.799974343840418E-42
BC1G_00138	PF07732.7	Multicopper oxidase	337212	337616	405	213.6999969482422	0.0
BC1G_00138	PF00394.14	Multicopper oxidase	336756	337196	441	183.1999969482422	0.0
BC1G_00138	PF00394.17	Multicopper oxidase	336756	337196	441	126.2	9.5E-37
BC1G_00138	PF07732.7	Multicopper oxidase	337212	337616	405	204.4199981689453	0.0
BC1G_00138	PF00394.14	Multicopper oxidase	336756	337196	441	186.92999267578125	0.0
BC1G_00138	PF07731.6	Multicopper oxidase	336126	336581	456	145.9600067138672	1.1000052815103382E-40
BC1G_00138	PF07732.10	Multicopper oxidase	337212	337616	405	146.8	2.0E-43
BC1G_00138	PF07731.9	Multicopper oxidase	336126	336578	453	143.3	2.9E-42
BC1G_00138	PF07731.6	Multicopper oxidase	336126	336581	456	150.10000610351562	5.799974343840418E-42
BC1G_00143	PF00106.17	short chain dehydrogenase	346480	347104	625	31.399999618530273	4.700000033608376E-8
BC1G_00143	PF00106.17	short chain dehydrogenase	346480	347104	625	31.399999618530273	4.700000033608376E-8
BC1G_00143	PF00106.20	short chain dehydrogenase	346480	347104	625	64.1	1.2E-17
BC1G_00143	PF13561.1	Enoyl-(Acyl carrier protein) reductase	346498	347329	832	72.5	4.0E-20
BC1G_00143	PF00106.17	short chain dehydrogenase	346480	347104	625	37.529998779296875	4.19999999223819E-8
BC1G_00150	PF01425.13	Amidase	358029	359057	1029	-41.5	6.099999949604751E-10
BC1G_00150	PF01425.13	Amidase	358029	359057	1029	-41.5	6.099999949604751E-10
BC1G_00150	PF01425.16	Amidase	358029	359057	1029	154.0	4.9E-45
BC1G_00152	PF00076.14	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	361156	361407	252	33.0	9.999999974752427E-7
BC1G_00152	PF00076.14	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	361156	361407	252	33.0	9.999999974752427E-7
BC1G_00152	PF00076.14	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	361156	361407	252	32.97999954223633	9.999999974752427E-7
BC1G_00152	PF00076.17	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	361156	361404	249	32.1	5.8E-8
BC1G_00152	PF14259.1	RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)	361156	361404	249	28.0	1.4E-6
BC1G_00156	PF04479.8	RTA1 like protein	369406	369686	281	38.9	5.6E-10
BC1G_00157	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	370793	371030	238	20.0	5.600000149570405E-4
BC1G_00157	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	370793	371030	238	20.0	5.600000149570405E-4
BC1G_00157	PF00172.13	Fungal Zn(2)-Cys(6) binuclear cluster domain	370796	371030	235	24.7	1.4E-5
BC1G_00157	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	370793	371030	238	20.020000457763672	5.890000029467046E-4
BC1G_00158	PF03656.5	Pam16	373006	373512	507	125.80000305175781	1.1999999642058263E-34
BC1G_00158	PF03656.5	Pam16	373006	373512	507	125.80000305175781	1.1999999642058263E-34
BC1G_00158	PF03656.5	Pam16	373006	373512	507	125.8499984741211	1.1999999642058263E-34
BC1G_00158	PF03656.8	Pam16	373006	373512	507	114.3	2.7E-33
BC1G_00159	PF04893.9	Yip1 domain	374217	374773	557	188.8000030517578	0.0
BC1G_00159	PF04893.9	Yip1 domain	374217	374773	557	188.97999572753906	0.0
BC1G_00159	PF04893.9	Yip1 domain	374217	374773	557	188.8000030517578	0.0
BC1G_00159	PF04893.12	Yip1 domain	374217	374803	587	35.4	6.2E-9
BC1G_00160	PF06398.3	Integral peroxisomal membrane peroxin	375716	376952	1237	128.10000610351562	2.4000000145074302E-35
BC1G_00160	PF06398.6	Integral peroxisomal membrane peroxin	375716	376952	1237	330.6	8.3E-99
BC1G_00160	PF06398.3	Integral peroxisomal membrane peroxin	375716	376952	1237	128.10000610351562	2.600000075505117E-35
BC1G_00160	PF06398.3	Integral peroxisomal membrane peroxin	375716	376952	1237	128.10000610351562	2.4000000145074302E-35
BC1G_00161	PF03828.14	Cid1 family poly A polymerase	380191	380748	558	31.8	8.9E-8
BC1G_00161	PF01909.18	Nucleotidyltransferase domain	379669	380022	354	31.9	1.1E-7
BC1G_00161	PF03828.11	Poly(A) polymerase	380191	380766	576	13.199999809265137	0.0013810000382363796
BC1G_00161	PF01909.15	Nucleotidyltransferase domain	379669	379920	252	28.520000457763672	2.4000000848900527E-5
BC1G_00161	PF01909.15	Nucleotidyltransferase domain	379669	379920	252	25.5	1.900000061141327E-4
BC1G_00161	PF01909.15	Nucleotidyltransferase domain	379669	379920	252	25.5	1.900000061141327E-4
BC1G_00163	PF02598.12	Putative RNA methyltransferase	384143	385146	1004	269.4	3.5E-80
BC1G_00163	PF02598.9	Uncharacterized ACR, COG2106	384143	385146	1004	355.79998779296875	0.0
BC1G_00163	PF02598.9	Uncharacterized ACR, COG2106	384143	385146	1004	355.79998779296875	0.0
BC1G_00163	PF02598.9	Uncharacterized ACR, COG2106	384143	385146	1004	351.989990234375	0.0
BC1G_00165	PF00248.16	Aldo/keto reductase family	387317	388297	981	235.3	5.1E-70
BC1G_00165	PF00248.13	Aldo/keto reductase family	387293	388297	1005	244.11000061035156	0.0
BC1G_00165	PF00248.13	Aldo/keto reductase family	387293	388297	1005	244.39999389648438	0.0
BC1G_00165	PF00248.13	Aldo/keto reductase family	387293	388297	1005	244.39999389648438	0.0
BC1G_00168	PF09791.4	Oxidoreductase-like protein, N-terminal	395596	395739	144	89.5	5.8E-26
BC1G_00169	PF08285.6	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)	396381	397192	812	117.1	2.0E-34
BC1G_00169	PF08285.3	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)	396381	397192	812	139.99000549316406	6.700000321506961E-39
BC1G_00169	PF08285.3	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)	396381	397192	812	140.0	6.499999998186202E-39
BC1G_00169	PF08285.3	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)	396381	397192	812	140.0	6.499999998186202E-39
BC1G_00170	PF13504.1	Leucine rich repeat	398654	398704	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398522	398572	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398243	398290	48	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398162	398221	60	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398093	398146	54	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398021	398071	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	397949	398002	54	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	397889	397939	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	397805	397858	54	45.4	1.5E-12
BC1G_00170	PF13516.1	Leucine Rich repeat	399131	399257	127	25.3	7.8E-6
BC1G_00170	PF13516.1	Leucine Rich repeat	398015	398074	60	25.3	7.8E-6
BC1G_00170	PF00560.25	Leucine Rich Repeat	399255	399320	66	16.399999618530273	0.10000000149011612
BC1G_00170	PF13504.1	Leucine rich repeat	399002	399052	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398933	398983	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398780	398839	60	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	398720	398770	51	45.4	1.5E-12
BC1G_00170	PF00560.25	Leucine Rich Repeat	399125	399251	127	11.300000190734863	2.200000047683716
BC1G_00170	PF00560.25	Leucine Rich Repeat	399053	399121	69	13.199999809265137	0.9700000286102295
BC1G_00170	PF00560.25	Leucine Rich Repeat	398984	399049	66	12.800000190734863	1.2000000476837158
BC1G_00170	PF00560.25	Leucine Rich Repeat	398912	398980	69	11.100000381469727	2.4000000953674316
BC1G_00170	PF00560.25	Leucine Rich Repeat	398636	398701	66	14.100000381469727	0.5099999904632568
BC1G_00170	PF00560.25	Leucine Rich Repeat	398225	398290	66	12.5	1.2999999523162842
BC1G_00170	PF00560.25	Leucine Rich Repeat	398078	398143	66	11.899999618530273	1.7000000476837158
BC1G_00170	PF00560.25	Leucine Rich Repeat	398006	398068	63	15.399999618530273	0.20000000298023224
BC1G_00170	PF00560.25	Leucine Rich Repeat	399255	399320	66	16.399999618530273	0.10000000149011612
BC1G_00170	PF00560.25	Leucine Rich Repeat	399125	399251	127	11.300000190734863	2.200000047683716
BC1G_00170	PF00560.25	Leucine Rich Repeat	399053	399121	69	13.199999809265137	0.9700000286102295
BC1G_00170	PF00560.25	Leucine Rich Repeat	398984	399049	66	12.800000190734863	1.2000000476837158
BC1G_00170	PF00560.25	Leucine Rich Repeat	398912	398980	69	11.100000381469727	2.4000000953674316
BC1G_00170	PF00560.25	Leucine Rich Repeat	398636	398701	66	14.100000381469727	0.5099999904632568
BC1G_00170	PF00560.25	Leucine Rich Repeat	398225	398290	66	12.5	1.2999999523162842
BC1G_00170	PF00560.25	Leucine Rich Repeat	398078	398143	66	11.899999618530273	1.7000000476837158
BC1G_00170	PF00560.25	Leucine Rich Repeat	398006	398068	63	15.399999618530273	0.20000000298023224
BC1G_00170	PF00560.25	Leucine Rich Repeat	399372	399440	69	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	399255	399320	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	399125	399251	127	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	399053	399121	69	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398984	399049	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398912	398980	69	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398768	398836	69	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398705	398767	63	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398636	398701	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398567	398632	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398480	398563	84	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398225	398290	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398144	398218	75	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398078	398143	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	398006	398068	63	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	397940	397999	60	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	397871	397936	66	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF00560.25	Leucine Rich Repeat	397775	397858	84	159.0500030517578	1.2611686178923354E-44
BC1G_00170	PF12799.2	Leucine Rich repeats (2 copies)	399119	399320	202	138.1	3.3E-41
BC1G_00170	PF00560.28	Leucine Rich Repeat	399255	399320	66	64.4	9.4E-19
BC1G_00170	PF00560.28	Leucine Rich Repeat	398009	398068	60	64.4	9.4E-19
BC1G_00170	PF13504.1	Leucine rich repeat	399273	399323	51	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	399140	399254	115	45.4	1.5E-12
BC1G_00170	PF13504.1	Leucine rich repeat	399071	399124	54	45.4	1.5E-12
BC1G_00174	PF10294.4	Putative methyltransferase	408823	409463	641	145.5	9.6E-43
BC1G_00181	PF00664.15	ABC transporter transmembrane region	428018	429628	1611	67.69999694824219	3.9000000856156305E-17
BC1G_00181	PF00664.15	ABC transporter transmembrane region	428018	429628	1611	231.32000732421875	0.0
BC1G_00181	PF00664.15	ABC transporter transmembrane region	430899	431876	978	163.60000610351562	0.0
BC1G_00181	PF00005.19	ABC transporter	432200	432807	608	196.89999389648438	0.0
BC1G_00181	PF00664.15	ABC transporter transmembrane region	428018	429628	1611	67.69999694824219	3.9000000856156305E-17
BC1G_00181	PF00005.19	ABC transporter	429845	430634	790	119.19999694824219	1.0999999893822523E-32
BC1G_00181	PF00664.15	ABC transporter transmembrane region	430899	431876	978	163.60000610351562	0.0
BC1G_00181	PF00664.15	ABC transporter transmembrane region	430899	431876	978	231.32000732421875	0.0
BC1G_00181	PF00664.18	ABC transporter transmembrane region	427908	429628	1721	245.7	5.0E-73
BC1G_00181	PF00664.18	ABC transporter transmembrane region	430899	431873	975	245.7	5.0E-73
BC1G_00181	PF00005.22	ABC transporter	430100	430499	400	135.2	1.1E-39
BC1G_00181	PF00005.22	ABC transporter	432242	432672	431	135.2	1.1E-39
BC1G_00181	PF00005.19	ABC transporter	429845	430634	790	119.19999694824219	1.0999999893822523E-32
BC1G_00181	PF00005.19	ABC transporter	432200	432807	608	312.82000732421875	0.0
BC1G_00181	PF00005.19	ABC transporter	429845	430634	790	312.82000732421875	0.0
BC1G_00181	PF00005.19	ABC transporter	432200	432807	608	196.89999389648438	0.0
BC1G_00184	PF03184.11	DDE superfamily endonuclease	457383	458021	639	355.8500061035156	0.0
BC1G_00184	PF05225.8	helix-turn-helix, Psq domain	458328	458459	132	69.5999984741211	9.90000031913883E-18
BC1G_00184	PF03184.14	DDE superfamily endonuclease	457383	458021	639	214.6	8.1E-64
BC1G_00184	PF05225.11	helix-turn-helix, Psq domain	458328	458459	132	55.9	2.0E-15
BC1G_00184	PF03221.11	Tc5 transposase DNA-binding domain	458115	458303	189	44.6	8.4E-12
BC1G_00184	PF13358.1	DDE superfamily endonuclease	457476	458009	534	34.8	1.1E-8
BC1G_00184	PF05225.8	helix-turn-helix, Psq domain	458328	458459	132	70.95999908447266	4.100000115457887E-18
BC1G_00184	PF03184.11	DDE superfamily endonuclease	457383	458021	639	345.29998779296875	0.0
BC1G_00184	PF05225.8	helix-turn-helix, Psq domain	458328	458459	132	69.5999984741211	9.90000031913883E-18
BC1G_00184	PF03184.11	DDE superfamily endonuclease	457383	458021	639	345.29998779296875	0.0
BC1G_00186	PF00075.19	RNase H	462829	463257	429	36.5	4.9E-9
BC1G_00187	PF00484.14	Carbonic anhydrase	464766	465231	466	92.4	2.2E-26
BC1G_00187	PF00484.11	Carbonic anhydrase	464754	465252	499	49.599998474121094	9.999999960041972E-12
